"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"11/01/2020 13:00 - 11/01/2020 14:00","MBA|NO1","FCR","36.90","0.00","36.90","3.69"
"11/01/2020 14:00 - 11/01/2020 15:00","MBA|NO1","FCR","36.90","0.00","36.90","11.07"
"11/01/2020 15:00 - 11/01/2020 16:00","MBA|NO1","FCR","36.90","19.37","36.90",""
"11/01/2020 16:00 - 11/01/2020 17:00","MBA|NO1","FCR","31.90","0.80","31.90",""
"11/01/2020 17:00 - 11/01/2020 18:00","MBA|NO1","FCR","33.90","0.00","33.90","11.02"
"11/01/2020 18:00 - 11/01/2020 19:00","MBA|NO1","FCR","33.90","0.00","33.90","6.78"
"11/01/2020 19:00 - 11/01/2020 20:00","MBA|NO1","FCR","35.90","0.00","35.90","8.98"
"11/01/2020 20:00 - 11/01/2020 21:00","MBA|NO1","FCR","35.90","0.00","35.90","8.98"
"11/01/2020 21:00 - 11/01/2020 22:00","MBA|NO1","FCR","31.90","0.00","31.90","0.80"
"11/01/2020 22:00 - 11/01/2020 23:00","MBA|NO1","FCR","32.90","0.00","32.90","0.82"
"11/01/2020 23:00 - 12/01/2020 00:00","MBA|NO1","FCR","39.30","0.00","39.30","15.72"
"12/01/2020 00:00 - 12/01/2020 01:00","MBA|NO1","FCR","38.70","0.00","38.70","14.51"
"12/01/2020 01:00 - 12/01/2020 02:00","MBA|NO1","FCR","39.70","0.00","39.70","4.96"
"12/01/2020 02:00 - 12/01/2020 03:00","MBA|NO1","FCR","38.70","8.71","38.70",""
"12/01/2020 03:00 - 12/01/2020 04:00","MBA|NO1","FCR","37.70","7.54","37.70",""
"12/01/2020 04:00 - 12/01/2020 05:00","MBA|NO1","FCR","37.70","0.94","37.70",""
"12/01/2020 05:00 - 12/01/2020 06:00","MBA|NO1","FCR","38.70","0.00","38.70","3.87"
"12/01/2020 06:00 - 12/01/2020 07:00","MBA|NO1","FCR","44.50","0.00","44.50","5.56"
"12/01/2020 07:00 - 12/01/2020 08:00","MBA|NO1","FCR","44.60","2.23","44.60",""
"12/01/2020 08:00 - 12/01/2020 09:00","MBA|NO1","FCR","39.50","20.74","39.50",""
"12/01/2020 09:00 - 12/01/2020 10:00","MBA|NO1","FCR","41.70","0.00","41.70","7.30"
"12/01/2020 10:00 - 12/01/2020 11:00","MBA|NO1","FCR","40.90","21.47","40.90",""
"12/01/2020 11:00 - 12/01/2020 12:00","MBA|NO1","FCR","40.90","3.07","40.90",""
"12/01/2020 12:00 - 12/01/2020 13:00","MBA|NO1","FCR","30.40","17.48","30.40",""
"12/01/2020 13:00 - 12/01/2020 14:00","MBA|NO1","FCR","31.30","14.09","31.30",""
"12/01/2020 14:00 - 12/01/2020 15:00","MBA|NO1","FCR","42.30","15.86","42.30",""
"12/01/2020 15:00 - 12/01/2020 16:00","MBA|NO1","FCR","33.30","14.99","33.30",""
"12/01/2020 16:00 - 12/01/2020 17:00","MBA|NO1","FCR","34.30","0.00","34.30","13.72"
"12/01/2020 17:00 - 12/01/2020 18:00","MBA|NO1","FCR","29.40","8.09","29.40",""
"12/01/2020 18:00 - 12/01/2020 19:00","MBA|NO1","FCR","29.20","0.00","29.20","7.30"
"12/01/2020 19:00 - 12/01/2020 20:00","MBA|NO1","FCR","30.40","0.00","30.40","1.52"
"12/01/2020 20:00 - 12/01/2020 21:00","MBA|NO1","FCR","34.40","0.00","34.40",""
"12/01/2020 21:00 - 12/01/2020 22:00","MBA|NO1","FCR","33.30","0.00","33.30",""
"12/01/2020 22:00 - 12/01/2020 23:00","MBA|NO1","FCR","31.20","0.00","31.20","4.68"
"12/01/2020 23:00 - 13/01/2020 00:00","MBA|NO1","FCR","28.30","0.00","28.30","9.91"
"13/01/2020 00:00 - 13/01/2020 01:00","MBA|NO1","FCR","28.30","6.37","28.30",""
"13/01/2020 01:00 - 13/01/2020 02:00","MBA|NO1","FCR","38.30","0.00","38.30","1.92"
"13/01/2020 02:00 - 13/01/2020 03:00","MBA|NO1","FCR","38.30","0.00","38.30","6.70"
"13/01/2020 03:00 - 13/01/2020 04:00","MBA|NO1","FCR","38.20","7.64","38.20",""
"13/01/2020 04:00 - 13/01/2020 05:00","MBA|NO1","FCR","39.40","0.00","39.40","8.87"
"13/01/2020 05:00 - 13/01/2020 06:00","MBA|NO1","FCR","30.20","0.00","30.20","3.02"
"13/01/2020 06:00 - 13/01/2020 07:00","MBA|NO1","FCR","30.40","0.76","30.40",""
"13/01/2020 07:00 - 13/01/2020 08:00","MBA|NO1","FCR","34.70","0.00","34.70",""
"13/01/2020 08:00 - 13/01/2020 09:00","MBA|NO1","FCR","33.70","0.00","33.70","10.95"
"13/01/2020 09:00 - 13/01/2020 10:00","MBA|NO1","FCR","34.60","0.00","34.60","11.25"
"13/01/2020 10:00 - 13/01/2020 11:00","MBA|NO1","FCR","35.80","8.06","35.80",""
"13/01/2020 11:00 - 13/01/2020 12:00","MBA|NO1","FCR","32.70","0.00","32.70","8.99"
"13/01/2020 12:00 - 13/01/2020 13:00","MBA|NO1","FCR","32.60","0.00","32.60","6.52"
"13/01/2020 13:00 - 13/01/2020 14:00","MBA|NO1","FCR","32.70","10.63","32.70",""
"13/01/2020 14:00 - 13/01/2020 15:00","MBA|NO1","FCR","32.80","16.40","32.80",""
"13/01/2020 15:00 - 13/01/2020 16:00","MBA|NO1","FCR","31.40","2.36","31.40",""
"13/01/2020 16:00 - 13/01/2020 17:00","MBA|NO1","FCR","31.70","0.79","31.70",""
"13/01/2020 17:00 - 13/01/2020 18:00","MBA|NO1","FCR","30.60","0.00","30.60","0.77"
"13/01/2020 18:00 - 13/01/2020 19:00","MBA|NO1","FCR","29.80","5.22","29.80",""
"13/01/2020 19:00 - 13/01/2020 20:00","MBA|NO1","FCR","30.70","6.91","30.70",""
"13/01/2020 20:00 - 13/01/2020 21:00","MBA|NO1","FCR","28.60","5.01","28.60",""
"13/01/2020 21:00 - 13/01/2020 22:00","MBA|NO1","FCR","28.70","7.89","28.70",""
"13/01/2020 22:00 - 13/01/2020 23:00","MBA|NO1","FCR","27.70","7.62","27.70",""
"13/01/2020 23:00 - 14/01/2020 00:00","MBA|NO1","FCR","32.60","9.78","32.60",""
"14/01/2020 00:00 - 14/01/2020 01:00","MBA|NO1","FCR","30.50","2.29","30.50",""
"14/01/2020 01:00 - 14/01/2020 02:00","MBA|NO1","FCR","34.40","0.00","34.40","5.16"
"14/01/2020 02:00 - 14/01/2020 03:00","MBA|NO1","FCR","35.50","0.00","35.50","14.20"
"14/01/2020 03:00 - 14/01/2020 04:00","MBA|NO1","FCR","36.60","0.00","36.60","8.24"
"14/01/2020 04:00 - 14/01/2020 05:00","MBA|NO1","FCR","36.40","12.74","36.40",""
"14/01/2020 05:00 - 14/01/2020 06:00","MBA|NO1","FCR","36.00","0.00","36.00","1.80"
"14/01/2020 06:00 - 14/01/2020 07:00","MBA|NO1","FCR","37.00","6.48","37.00",""
"14/01/2020 07:00 - 14/01/2020 08:00","MBA|NO1","FCR","34.70","0.00","34.70",""
"14/01/2020 08:00 - 14/01/2020 09:00","MBA|NO1","FCR","34.70","0.00","34.70","1.74"
"14/01/2020 09:00 - 14/01/2020 10:00","MBA|NO1","FCR","36.60","0.00","36.60","4.58"
"14/01/2020 10:00 - 14/01/2020 11:00","MBA|NO1","FCR","36.60","4.58","36.60",""
"14/01/2020 11:00 - 14/01/2020 12:00","MBA|NO1","FCR","36.70","0.00","36.70","1.84"
"14/01/2020 12:00 - 14/01/2020 13:00","MBA|NO1","FCR","36.70","11.01","36.70",""
"14/01/2020 13:00 - 14/01/2020 14:00","MBA|NO1","FCR","36.60","6.41","36.60",""
"14/01/2020 14:00 - 14/01/2020 15:00","MBA|NO1","FCR","36.60","0.00","36.60","10.07"
"14/01/2020 15:00 - 14/01/2020 16:00","MBA|NO1","FCR","36.80","0.00","36.80","0.92"
"14/01/2020 16:00 - 14/01/2020 17:00","MBA|NO1","FCR","34.60","0.00","34.60",""
"14/01/2020 17:00 - 14/01/2020 18:00","MBA|NO1","FCR","36.70","0.00","36.70","3.67"
"14/01/2020 18:00 - 14/01/2020 19:00","MBA|NO1","FCR","36.70","0.00","36.70","3.67"
"14/01/2020 19:00 - 14/01/2020 20:00","MBA|NO1","FCR","35.60","0.00","35.60","7.12"
"14/01/2020 20:00 - 14/01/2020 21:00","MBA|NO1","FCR","34.60","0.00","34.60","1.73"
"14/01/2020 21:00 - 14/01/2020 22:00","MBA|NO1","FCR","34.70","0.00","34.70","0.87"
"14/01/2020 22:00 - 14/01/2020 23:00","MBA|NO1","FCR","36.90","0.00","36.90","0.92"
"14/01/2020 23:00 - 15/01/2020 00:00","MBA|NO1","FCR","36.90","0.00","36.90","14.76"
"15/01/2020 00:00 - 15/01/2020 01:00","MBA|NO1","FCR","34.00","11.05","34.00",""
"15/01/2020 01:00 - 15/01/2020 02:00","MBA|NO1","FCR","34.10","0.00","34.10","19.61"
"15/01/2020 02:00 - 15/01/2020 03:00","MBA|NO1","FCR","34.10","0.00","34.10","7.67"
"15/01/2020 03:00 - 15/01/2020 04:00","MBA|NO1","FCR","34.10","0.00","34.10","8.53"
"15/01/2020 04:00 - 15/01/2020 05:00","MBA|NO1","FCR","34.10","0.00","34.10","0.85"
"15/01/2020 05:00 - 15/01/2020 06:00","MBA|NO1","FCR","31.30","0.00","31.30","0.78"
"15/01/2020 06:00 - 15/01/2020 07:00","MBA|NO1","FCR","31.40","0.79","31.40",""
"15/01/2020 07:00 - 15/01/2020 08:00","MBA|NO1","FCR","31.70","10.30","31.70",""
"15/01/2020 08:00 - 15/01/2020 09:00","MBA|NO1","FCR","31.60","5.53","31.60",""
"15/01/2020 09:00 - 15/01/2020 10:00","MBA|NO1","FCR","31.70","0.00","31.70","1.59"
"15/01/2020 10:00 - 15/01/2020 11:00","MBA|NO1","FCR","31.50","3.94","31.50",""
"15/01/2020 11:00 - 15/01/2020 12:00","MBA|NO1","FCR","31.20","0.00","31.20","2.34"
"15/01/2020 12:00 - 15/01/2020 13:00","MBA|NO1","FCR","31.20","0.00","31.20",""
"15/01/2020 13:00 - 15/01/2020 14:00","MBA|NO1","FCR","31.60","7.11","31.60",""
"15/01/2020 14:00 - 15/01/2020 15:00","MBA|NO1","FCR","31.60","1.58","31.60",""
"15/01/2020 15:00 - 15/01/2020 16:00","MBA|NO1","FCR","31.60","0.00","31.60",""
"15/01/2020 16:00 - 15/01/2020 17:00","MBA|NO1","FCR","31.60","3.95","31.60",""
"15/01/2020 17:00 - 15/01/2020 18:00","MBA|NO1","FCR","29.70","2.97","29.70",""
"15/01/2020 18:00 - 15/01/2020 19:00","MBA|NO1","FCR","30.50","0.00","30.50","4.58"
"15/01/2020 19:00 - 15/01/2020 20:00","MBA|NO1","FCR","31.60","3.95","31.60",""
"15/01/2020 20:00 - 15/01/2020 21:00","MBA|NO1","FCR","31.70","5.55","31.70",""
"15/01/2020 21:00 - 15/01/2020 22:00","MBA|NO1","FCR","31.50","11.03","31.50",""
"15/01/2020 22:00 - 15/01/2020 23:00","MBA|NO1","FCR","31.70","4.76","31.70",""
"15/01/2020 23:00 - 16/01/2020 00:00","MBA|NO1","FCR","31.40","0.00","31.40","0.79"
"16/01/2020 00:00 - 16/01/2020 01:00","MBA|NO1","FCR","27.60","0.00","27.60","2.07"
"16/01/2020 01:00 - 16/01/2020 02:00","MBA|NO1","FCR","34.00","0.00","34.00",""
"16/01/2020 02:00 - 16/01/2020 03:00","MBA|NO1","FCR","34.10","12.79","34.10",""
"16/01/2020 03:00 - 16/01/2020 04:00","MBA|NO1","FCR","31.00","5.43","31.00",""
"16/01/2020 04:00 - 16/01/2020 05:00","MBA|NO1","FCR","30.10","0.75","30.10",""
"16/01/2020 05:00 - 16/01/2020 06:00","MBA|NO1","FCR","27.50","0.00","27.50","13.75"
"16/01/2020 06:00 - 16/01/2020 07:00","MBA|NO1","FCR","39.00","0.00","39.00","17.55"
"16/01/2020 07:00 - 16/01/2020 08:00","MBA|NO1","FCR","27.70","0.00","27.70","8.31"
"16/01/2020 08:00 - 16/01/2020 09:00","MBA|NO1","FCR","27.60","0.00","27.60","5.52"
"16/01/2020 09:00 - 16/01/2020 10:00","MBA|NO1","FCR","28.60","0.00","28.60","9.30"
"16/01/2020 10:00 - 16/01/2020 11:00","MBA|NO1","FCR","28.60","0.00","28.60","1.43"
"16/01/2020 11:00 - 16/01/2020 12:00","MBA|NO1","FCR","28.60","10.73","28.60",""
"16/01/2020 12:00 - 16/01/2020 13:00","MBA|NO1","FCR","28.60","0.00","28.60","4.29"
"16/01/2020 13:00 - 16/01/2020 14:00","MBA|NO1","FCR","28.70","7.89","28.70",""
"16/01/2020 14:00 - 16/01/2020 15:00","MBA|NO1","FCR","28.60","2.86","28.60",""
"16/01/2020 15:00 - 16/01/2020 16:00","MBA|NO1","FCR","28.60","0.72","28.60",""
"16/01/2020 16:00 - 16/01/2020 17:00","MBA|NO1","FCR","29.70","0.74","29.70",""
"16/01/2020 17:00 - 16/01/2020 18:00","MBA|NO1","FCR","28.50","6.41","28.50",""
"16/01/2020 18:00 - 16/01/2020 19:00","MBA|NO1","FCR","28.60","2.86","28.60",""
"16/01/2020 19:00 - 16/01/2020 20:00","MBA|NO1","FCR","28.70","0.00","28.70","0.72"
"16/01/2020 20:00 - 16/01/2020 21:00","MBA|NO1","FCR","27.50","2.75","27.50",""
"16/01/2020 21:00 - 16/01/2020 22:00","MBA|NO1","FCR","27.70","4.16","27.70",""
"16/01/2020 22:00 - 16/01/2020 23:00","MBA|NO1","FCR","38.80","2.91","38.80",""
"16/01/2020 23:00 - 17/01/2020 00:00","MBA|NO1","FCR","30.00","0.00","30.00","0.75"
"17/01/2020 00:00 - 17/01/2020 01:00","MBA|NO1","FCR","34.20","3.42","34.20",""
"17/01/2020 01:00 - 17/01/2020 02:00","MBA|NO1","FCR","33.30","2.50","33.30",""
"17/01/2020 02:00 - 17/01/2020 03:00","MBA|NO1","FCR","34.10","15.35","34.10",""
"17/01/2020 03:00 - 17/01/2020 04:00","MBA|NO1","FCR","30.80","1.54","30.80",""
"17/01/2020 04:00 - 17/01/2020 05:00","MBA|NO1","FCR","31.80","0.00","31.80","7.95"
"17/01/2020 05:00 - 17/01/2020 06:00","MBA|NO1","FCR","31.90","0.00","31.90","9.57"
"17/01/2020 06:00 - 17/01/2020 07:00","MBA|NO1","FCR","32.80","0.82","32.80",""
"17/01/2020 07:00 - 17/01/2020 08:00","MBA|NO1","FCR","33.80","0.00","33.80",""
"17/01/2020 08:00 - 17/01/2020 09:00","MBA|NO1","FCR","33.90","0.00","33.90","4.24"
"17/01/2020 09:00 - 17/01/2020 10:00","MBA|NO1","FCR","33.80","13.52","33.80",""
"17/01/2020 10:00 - 17/01/2020 11:00","MBA|NO1","FCR","32.80","16.40","32.80",""
"17/01/2020 11:00 - 17/01/2020 12:00","MBA|NO1","FCR","32.90","5.76","32.90",""
"17/01/2020 12:00 - 17/01/2020 13:00","MBA|NO1","FCR","33.80","0.00","33.80","4.23"
"17/01/2020 13:00 - 17/01/2020 14:00","MBA|NO1","FCR","33.80","0.00","33.80","1.69"
"17/01/2020 14:00 - 17/01/2020 15:00","MBA|NO1","FCR","32.80","13.94","32.80",""
"17/01/2020 15:00 - 17/01/2020 16:00","MBA|NO1","FCR","33.80","2.54","33.80",""
"17/01/2020 16:00 - 17/01/2020 17:00","MBA|NO1","FCR","33.80","2.54","33.80",""
"17/01/2020 17:00 - 17/01/2020 18:00","MBA|NO1","FCR","34.80","6.09","34.80",""
"17/01/2020 18:00 - 17/01/2020 19:00","MBA|NO1","FCR","34.80","0.00","34.80","6.96"
"17/01/2020 19:00 - 17/01/2020 20:00","MBA|NO1","FCR","33.80","0.00","33.80","5.92"
"17/01/2020 20:00 - 17/01/2020 21:00","MBA|NO1","FCR","34.80","0.00","34.80","14.79"
"17/01/2020 21:00 - 17/01/2020 22:00","MBA|NO1","FCR","34.90","0.00","34.90","25.30"
"17/01/2020 22:00 - 17/01/2020 23:00","MBA|NO1","FCR","34.80","0.00","34.80","3.48"
"17/01/2020 23:00 - 18/01/2020 00:00","MBA|NO1","FCR","33.80","1.69","33.80",""
"18/01/2020 00:00 - 18/01/2020 01:00","MBA|NO1","FCR","32.80","0.00","32.80",""
"18/01/2020 01:00 - 18/01/2020 02:00","MBA|NO1","FCR","35.90","12.57","35.90",""
"18/01/2020 02:00 - 18/01/2020 03:00","MBA|NO1","FCR","32.60","0.00","32.60","0.82"
"18/01/2020 03:00 - 18/01/2020 04:00","MBA|NO1","FCR","32.90","0.00","32.90","11.52"
"18/01/2020 04:00 - 18/01/2020 05:00","MBA|NO1","FCR","32.80","0.00","32.80","11.48"
"18/01/2020 05:00 - 18/01/2020 06:00","MBA|NO1","FCR","32.80","0.00","32.80","6.56"
"18/01/2020 06:00 - 18/01/2020 07:00","MBA|NO1","FCR","36.80","0.00","36.80","1.84"
"18/01/2020 07:00 - 18/01/2020 08:00","MBA|NO1","FCR","36.40","0.00","36.40","4.55"
"18/01/2020 08:00 - 18/01/2020 09:00","MBA|NO1","FCR","31.40","0.00","31.40",""
"18/01/2020 09:00 - 18/01/2020 10:00","MBA|NO1","FCR","42.40","13.78","42.40",""
"18/01/2020 10:00 - 18/01/2020 11:00","MBA|NO1","FCR","41.30","7.23","41.30",""
"18/01/2020 11:00 - 18/01/2020 12:00","MBA|NO1","FCR","41.50","10.38","41.50",""
"18/01/2020 12:00 - 18/01/2020 13:00","MBA|NO1","FCR","41.20","0.00","41.20","2.06"
"18/01/2020 13:00 - 18/01/2020 14:00","MBA|NO1","FCR","41.40","12.42","41.40",""
"18/01/2020 14:00 - 18/01/2020 15:00","MBA|NO1","FCR","41.40","16.56","41.40",""
"18/01/2020 15:00 - 18/01/2020 16:00","MBA|NO1","FCR","42.30","11.63","42.30",""
"18/01/2020 16:00 - 18/01/2020 17:00","MBA|NO1","FCR","34.30","5.15","34.30",""
"18/01/2020 17:00 - 18/01/2020 18:00","MBA|NO1","FCR","32.50","0.00","32.50","1.63"
"18/01/2020 18:00 - 18/01/2020 19:00","MBA|NO1","FCR","32.20","0.00","32.20",""
"18/01/2020 19:00 - 18/01/2020 20:00","MBA|NO1","FCR","40.00","0.00","40.00","1.00"
"18/01/2020 20:00 - 18/01/2020 21:00","MBA|NO1","FCR","40.90","0.00","40.90","16.36"
"18/01/2020 21:00 - 18/01/2020 22:00","MBA|NO1","FCR","40.70","0.00","40.70","8.14"
"18/01/2020 22:00 - 18/01/2020 23:00","MBA|NO1","FCR","38.90","2.92","38.90",""
"18/01/2020 23:00 - 19/01/2020 00:00","MBA|NO1","FCR","36.60","3.66","36.60",""
"19/01/2020 00:00 - 19/01/2020 01:00","MBA|NO1","FCR","27.00","6.08","27.00",""
"19/01/2020 01:00 - 19/01/2020 02:00","MBA|NO1","FCR","27.10","7.45","27.10",""
"19/01/2020 02:00 - 19/01/2020 03:00","MBA|NO1","FCR","27.00","0.00","27.00","6.75"
"19/01/2020 03:00 - 19/01/2020 04:00","MBA|NO1","FCR","27.00","0.00","27.00","2.70"
"19/01/2020 04:00 - 19/01/2020 05:00","MBA|NO1","FCR","27.10","0.00","27.10","4.74"
"19/01/2020 05:00 - 19/01/2020 06:00","MBA|NO1","FCR","26.90","0.00","26.90","11.43"
"19/01/2020 06:00 - 19/01/2020 07:00","MBA|NO1","FCR","29.10","8.00","29.10",""
"19/01/2020 07:00 - 19/01/2020 08:00","MBA|NO1","FCR","28.80","0.00","28.80","3.60"
"19/01/2020 08:00 - 19/01/2020 09:00","MBA|NO1","FCR","29.10","12.37","29.10",""
"19/01/2020 09:00 - 19/01/2020 10:00","MBA|NO1","FCR","33.00","15.68","33.00",""
"19/01/2020 10:00 - 19/01/2020 11:00","MBA|NO1","FCR","28.10","4.22","28.10",""
"19/01/2020 11:00 - 19/01/2020 12:00","MBA|NO1","FCR","30.10","6.77","30.10",""
"19/01/2020 12:00 - 19/01/2020 13:00","MBA|NO1","FCR","29.80","0.00","29.80","3.73"
"19/01/2020 13:00 - 19/01/2020 14:00","MBA|NO1","FCR","30.20","0.00","30.20","6.80"
"19/01/2020 14:00 - 19/01/2020 15:00","MBA|NO1","FCR","30.00","1.50","30.00",""
"19/01/2020 15:00 - 19/01/2020 16:00","MBA|NO1","FCR","32.00","9.60","32.00",""
"19/01/2020 16:00 - 19/01/2020 17:00","MBA|NO1","FCR","33.10","10.76","33.10",""
"19/01/2020 17:00 - 19/01/2020 18:00","MBA|NO1","FCR","31.90","0.00","31.90","3.19"
"19/01/2020 18:00 - 19/01/2020 19:00","MBA|NO1","FCR","31.90","1.60","31.90",""
"19/01/2020 19:00 - 19/01/2020 20:00","MBA|NO1","FCR","34.30","0.86","34.30",""
"19/01/2020 20:00 - 19/01/2020 21:00","MBA|NO1","FCR","34.90","0.00","34.90","0.87"
"19/01/2020 21:00 - 19/01/2020 22:00","MBA|NO1","FCR","32.00","12.00","32.00",""
"19/01/2020 22:00 - 19/01/2020 23:00","MBA|NO1","FCR","32.90","0.00","32.90","10.69"
"19/01/2020 23:00 - 20/01/2020 00:00","MBA|NO1","FCR","33.00","0.00","33.00","5.78"
"20/01/2020 00:00 - 20/01/2020 01:00","MBA|NO1","FCR","37.80","0.00","37.80","4.73"
"20/01/2020 01:00 - 20/01/2020 02:00","MBA|NO1","FCR","37.90","0.00","37.90","9.48"
"20/01/2020 02:00 - 20/01/2020 03:00","MBA|NO1","FCR","37.70","2.83","37.70",""
"20/01/2020 03:00 - 20/01/2020 04:00","MBA|NO1","FCR","37.80","0.00","37.80","4.73"
"20/01/2020 04:00 - 20/01/2020 05:00","MBA|NO1","FCR","37.90","0.00","37.90","2.84"
"20/01/2020 05:00 - 20/01/2020 06:00","MBA|NO1","FCR","39.70","0.00","39.70","10.92"
"20/01/2020 06:00 - 20/01/2020 07:00","MBA|NO1","FCR","39.90","0.00","39.90","3.99"
"20/01/2020 07:00 - 20/01/2020 08:00","MBA|NO1","FCR","38.60","13.51","38.60",""
"20/01/2020 08:00 - 20/01/2020 09:00","MBA|NO1","FCR","35.80","1.79","35.80",""
"20/01/2020 09:00 - 20/01/2020 10:00","MBA|NO1","FCR","36.80","0.00","36.80","0.92"
"20/01/2020 10:00 - 20/01/2020 11:00","MBA|NO1","FCR","36.80","5.52","36.80",""
"20/01/2020 11:00 - 20/01/2020 12:00","MBA|NO1","FCR","35.80","5.37","35.80",""
"20/01/2020 12:00 - 20/01/2020 13:00","MBA|NO1","FCR","36.80","0.00","36.80","0.92"
"20/01/2020 13:00 - 20/01/2020 14:00","MBA|NO1","FCR","35.90","0.00","35.90","8.08"
"20/01/2020 14:00 - 20/01/2020 15:00","MBA|NO1","FCR","36.70","0.00","36.70","7.34"
"20/01/2020 15:00 - 20/01/2020 16:00","MBA|NO1","FCR","38.80","0.00","38.80","1.94"
"20/01/2020 16:00 - 20/01/2020 17:00","MBA|NO1","FCR","39.90","7.98","39.90",""
"20/01/2020 17:00 - 20/01/2020 18:00","MBA|NO1","FCR","39.70","5.96","39.70",""
"20/01/2020 18:00 - 20/01/2020 19:00","MBA|NO1","FCR","37.80","4.73","37.80",""
"20/01/2020 19:00 - 20/01/2020 20:00","MBA|NO1","FCR","37.90","8.53","37.90",""
"20/01/2020 20:00 - 20/01/2020 21:00","MBA|NO1","FCR","37.70","6.60","37.70",""
"20/01/2020 21:00 - 20/01/2020 22:00","MBA|NO1","FCR","29.80","5.96","29.80",""
"20/01/2020 22:00 - 20/01/2020 23:00","MBA|NO1","FCR","30.90","0.00","30.90","9.27"
"20/01/2020 23:00 - 21/01/2020 00:00","MBA|NO1","FCR","29.70","0.00","29.70","6.68"
"21/01/2020 00:00 - 21/01/2020 01:00","MBA|NO1","FCR","40.40","12.12","40.40",""
"21/01/2020 01:00 - 21/01/2020 02:00","MBA|NO1","FCR","40.50","4.05","40.50",""
"21/01/2020 02:00 - 21/01/2020 03:00","MBA|NO1","FCR","42.30","0.00","42.30","3.17"
"21/01/2020 03:00 - 21/01/2020 04:00","MBA|NO1","FCR","43.40","0.00","43.40","9.77"
"21/01/2020 04:00 - 21/01/2020 05:00","MBA|NO1","FCR","39.50","0.00","39.50","1.98"
"21/01/2020 05:00 - 21/01/2020 06:00","MBA|NO1","FCR","46.50","8.14","46.50",""
"21/01/2020 06:00 - 21/01/2020 07:00","MBA|NO1","FCR","31.90","13.56","31.90",""
"21/01/2020 07:00 - 21/01/2020 08:00","MBA|NO1","FCR","31.90","6.38","31.90",""
"21/01/2020 08:00 - 21/01/2020 09:00","MBA|NO1","FCR","31.80","6.36","31.80",""
"21/01/2020 09:00 - 21/01/2020 10:00","MBA|NO1","FCR","31.60","6.32","31.60",""
"21/01/2020 10:00 - 21/01/2020 11:00","MBA|NO1","FCR","31.90","1.60","31.90",""
"21/01/2020 11:00 - 21/01/2020 12:00","MBA|NO1","FCR","31.60","0.00","31.60","11.85"
"21/01/2020 12:00 - 21/01/2020 13:00","MBA|NO1","FCR","32.00","0.00","32.00","11.20"
"21/01/2020 13:00 - 21/01/2020 14:00","MBA|NO1","FCR","32.10","0.00","32.10","7.22"
"21/01/2020 14:00 - 21/01/2020 15:00","MBA|NO1","FCR","32.00","0.00","32.00",""
"21/01/2020 15:00 - 21/01/2020 16:00","MBA|NO1","FCR","33.00","4.13","33.00",""
"21/01/2020 16:00 - 21/01/2020 17:00","MBA|NO1","FCR","34.10","10.23","34.10",""
"21/01/2020 17:00 - 21/01/2020 18:00","MBA|NO1","FCR","33.00","4.13","33.00",""
"21/01/2020 18:00 - 21/01/2020 19:00","MBA|NO1","FCR","32.00","0.00","32.00",""
"21/01/2020 19:00 - 21/01/2020 20:00","MBA|NO1","FCR","32.10","0.00","32.10","0.80"
"21/01/2020 20:00 - 21/01/2020 21:00","MBA|NO1","FCR","35.90","0.00","35.90","3.59"
"21/01/2020 21:00 - 21/01/2020 22:00","MBA|NO1","FCR","33.10","4.97","33.10",""
"21/01/2020 22:00 - 21/01/2020 23:00","MBA|NO1","FCR","33.00","0.00","33.00","3.30"
"21/01/2020 23:00 - 22/01/2020 00:00","MBA|NO1","FCR","41.70","0.00","41.70","12.51"
"22/01/2020 00:00 - 22/01/2020 01:00","MBA|NO1","FCR","41.40","2.07","41.40",""
"22/01/2020 01:00 - 22/01/2020 02:00","MBA|NO1","FCR","39.40","13.79","39.40",""
"22/01/2020 02:00 - 22/01/2020 03:00","MBA|NO1","FCR","39.50","15.80","39.50",""
"22/01/2020 03:00 - 22/01/2020 04:00","MBA|NO1","FCR","39.40","7.88","39.40",""
"22/01/2020 04:00 - 22/01/2020 05:00","MBA|NO1","FCR","37.00","0.00","37.00","1.85"
"22/01/2020 05:00 - 22/01/2020 06:00","MBA|NO1","FCR","37.10","0.00","37.10","5.57"
"22/01/2020 06:00 - 22/01/2020 07:00","MBA|NO1","FCR","32.00","4.80","32.00",""
"22/01/2020 07:00 - 22/01/2020 08:00","MBA|NO1","FCR","31.60","0.00","31.60","2.37"
"22/01/2020 08:00 - 22/01/2020 09:00","MBA|NO1","FCR","32.90","0.00","32.90","4.11"
"22/01/2020 09:00 - 22/01/2020 10:00","MBA|NO1","FCR","32.60","7.34","32.60",""
"22/01/2020 10:00 - 22/01/2020 11:00","MBA|NO1","FCR","32.00","5.60","32.00",""
"22/01/2020 11:00 - 22/01/2020 12:00","MBA|NO1","FCR","32.10","0.00","32.10","25.68"
"22/01/2020 12:00 - 22/01/2020 13:00","MBA|NO1","FCR","32.00","2.40","32.00",""
"22/01/2020 13:00 - 22/01/2020 14:00","MBA|NO1","FCR","32.00","14.40","32.00",""
